11.03.2016 16:18:15.437	7	16
11.03.2016 16:19:05.468	8	18
11.03.2016 16:32:06.109	8	16
11.03.2016 16:32:16.109	10	16
11.03.2016 16:32:46.140	11	18
11.03.2016 16:34:16.218	8	18
11.03.2016 16:45:46.781	10	19
11.03.2016 16:47:56.875	8	18
14.03.2016 06:53:15.484	8	16
14.03.2016 06:53:25.484	7	18
14.03.2016 06:54:15.531	6	15
14.03.2016 06:54:35.546	9	13
14.03.2016 06:55:05.562	9	17
14.03.2016 06:55:15.578	8	19
14.03.2016 06:56:15.625	8	17
14.03.2016 06:56:35.640	11	16
14.03.2016 06:57:25.687	10	18
14.03.2016 06:58:15.734	8	17
14.03.2016 06:59:25.781	7	19
14.03.2016 06:59:45.812	7	17
14.03.2016 07:00:15.828	9	17
14.03.2016 07:01:55.937	7	17
14.03.2016 07:02:35.968	7	21
14.03.2016 07:03:06.000	8	18
14.03.2016 07:03:36.015	10	16
14.03.2016 07:04:16.062	12	17
14.03.2016 07:04:46.078	12	19
14.03.2016 07:05:26.109	10	17
14.03.2016 07:06:46.171	8	17
14.03.2016 07:09:36.312	10	19
14.03.2016 07:09:56.328	8	18
14.03.2016 07:18:56.781	7	15
14.03.2016 07:19:26.796	10	16
14.03.2016 07:19:46.812	7	16
14.03.2016 07:21:06.875	7	19
14.03.2016 07:22:06.921	9	17
14.03.2016 07:22:26.937	7	18
14.03.2016 07:23:37.000	8	16
14.03.2016 07:23:57.015	10	16
14.03.2016 07:24:37.046	10	19
14.03.2016 07:25:07.078	10	17
14.03.2016 07:26:27.140	8	16
14.03.2016 07:27:37.203	7	18
14.03.2016 07:28:47.250	9	18
14.03.2016 07:30:47.359	8	20
14.03.2016 07:31:07.375	7	17
14.03.2016 07:31:37.390	10	16
14.03.2016 07:32:17.421	10	18
14.03.2016 07:33:07.468	8	16
14.03.2016 07:33:47.500	8	19
14.03.2016 07:34:07.515	8	16
14.03.2016 07:36:17.625	7	19
14.03.2016 07:38:07.718	9	16
14.03.2016 07:39:17.765	10	19
14.03.2016 07:39:57.796	8	17
14.03.2016 07:40:37.828	8	19
14.03.2016 07:41:17.875	7	17
14.03.2016 07:41:57.906	7	19
14.03.2016 07:43:37.984	8	17
14.03.2016 07:44:18.015	10	19
14.03.2016 07:45:38.078	8	18
14.03.2016 07:52:28.421	10	17
14.03.2016 07:54:08.500	8	18
14.03.2016 07:57:58.687	10	19
14.03.2016 07:58:18.703	8	17
14.03.2016 08:06:59.125	9	20
14.03.2016 08:07:29.140	9	17
14.03.2016 08:10:39.296	7	17
14.03.2016 08:11:19.328	8	19
14.03.2016 08:12:19.375	10	19
14.03.2016 08:12:39.390	8	17
14.03.2016 08:17:59.656	10	17
14.03.2016 08:18:29.687	8	18
14.03.2016 08:21:19.828	10	16
14.03.2016 08:22:09.859	10	19
14.03.2016 08:22:49.890	8	18
14.03.2016 08:36:10.546	9	20
14.03.2016 08:36:40.562	9	17
14.03.2016 08:38:00.640	8	19
14.03.2016 08:40:20.750	10	19
14.03.2016 08:41:00.781	8	17
14.03.2016 08:47:21.093	10	17
14.03.2016 08:48:21.140	8	18
14.03.2016 08:50:51.265	11	17
14.03.2016 08:51:51.312	8	17
14.03.2016 09:00:21.734	6	19
14.03.2016 09:00:41.750	8	17
14.03.2016 09:02:51.843	10	18
14.03.2016 09:03:41.890	7	19
14.03.2016 09:04:01.906	7	16
14.03.2016 09:04:21.921	9	18
14.03.2016 09:11:02.250	7	18
14.03.2016 09:12:32.328	9	18
14.03.2016 09:13:02.343	7	18
14.03.2016 09:14:02.390	9	17
14.03.2016 09:16:42.531	7	19
14.03.2016 09:17:02.546	7	17
14.03.2016 09:17:32.562	10	17
14.03.2016 09:21:42.765	7	17
14.03.2016 09:24:12.890	9	17
14.03.2016 09:25:42.968	7	17
14.03.2016 09:27:43.062	9	17
14.03.2016 09:30:33.203	7	18
14.03.2016 09:34:13.375	10	18
14.03.2016 09:34:43.406	8	17
14.03.2016 09:44:23.875	10	18
14.03.2016 09:44:53.906	8	20
14.03.2016 09:45:13.921	7	18
14.03.2016 09:45:43.937	10	16
14.03.2016 09:46:23.984	10	18
14.03.2016 09:47:14.015	8	17
14.03.2016 09:58:14.562	10	20
14.03.2016 09:58:44.578	8	17
14.03.2016 09:59:14.609	11	16
14.03.2016 09:59:54.640	10	18
14.03.2016 10:01:24.718	7	17
14.03.2016 10:04:44.875	10	19
14.03.2016 10:05:14.906	7	16
14.03.2016 10:06:44.968	7	18
14.03.2016 10:07:45.015	9	17
14.03.2016 10:11:55.218	7	18
14.03.2016 10:12:35.250	9	20
14.03.2016 10:12:55.281	9	17
14.03.2016 10:17:25.500	7	17
14.03.2016 10:20:25.640	9	17
14.03.2016 10:24:45.859	7	17
14.03.2016 10:25:35.890	9	19
14.03.2016 10:26:15.921	9	17
14.03.2016 10:27:46.000	9	19
14.03.2016 10:29:26.078	7	18
14.03.2016 10:32:46.234	10	17
14.03.2016 10:34:06.312	8	19
14.03.2016 10:34:26.328	8	17
14.03.2016 10:38:46.531	8	20
14.03.2016 10:39:16.562	7	17
14.03.2016 10:39:56.593	10	16
14.03.2016 10:40:36.625	8	19
14.03.2016 10:46:36.921	6	16
14.03.2016 10:46:56.937	8	17
14.03.2016 10:52:27.203	8	20
14.03.2016 10:52:57.234	8	17
14.03.2016 10:53:27.250	11	16
14.03.2016 10:54:07.281	10	18
14.03.2016 10:55:37.359	7	17
14.03.2016 10:59:27.546	10	16
14.03.2016 10:59:47.562	7	16
14.03.2016 11:01:07.625	7	19
14.03.2016 11:04:57.812	7	17
14.03.2016 11:05:27.843	9	19
14.03.2016 11:06:07.875	9	17
